x,y,DEW_POINT_TEMP_FLAG,HUMIDEX,UTC_MONTH,TEMP,WIND_DIRECTION,RELATIVE_HUMIDITY_FLAG,WIND_SPEED,WINDCHILL_FLAG,TEMP_FLAG,LOCAL_DAY,LOCAL_YEAR,STATION_PRESSURE,LOCAL_HOUR,DEW_POINT_TEMP,PRECIP_AMOUNT,WEATHER_ENG_DESC,WIND_DIRECTION_FLAG,ID,UTC_YEAR,LOCAL_DATE,PRECIP_AMOUNT_FLAG,CLIMATE_IDENTIFIER,RELATIVE_HUMIDITY,WIND_SPEED_FLAG,HUMIDEX_FLAG,VISIBILITY,WEATHER_FRE_DESC,WINDCHILL,STATION_NAME,LOCAL_MONTH,PROVINCE_CODE,UTC_DAY,STATION_PRESSURE_FLAG,UTC_DATE,VISIBILITY_FLAG
-120.44194444444445,50.702222222222225,,,2,-12.3,31,,19,,,22,2022,99.29,6,-20.7,0,NA,,1163842.2022.2.22.6,2022,2022-02-22 06:00:00,,1163842,49,,,,ND,-21,KAMLOOPS AUT,2,BC,22,,2022-02-22T14:00:00,
-120.44194444444445,50.702222222222225,,,2,-12.7,29,,15,,,22,2022,99.36,7,-20.4,0,NA,,1163842.2022.2.22.7,2022,2022-02-22 07:00:00,,1163842,53,,,,ND,-20,KAMLOOPS AUT,2,BC,22,,2022-02-22T15:00:00,
-120.44194444444445,50.702222222222225,,,2,-12.0,30,,15,,,22,2022,99.46,8,-21.6,0,NA,,1163842.2022.2.22.8,2022,2022-02-22 08:00:00,,1163842,45,,,,ND,-19,KAMLOOPS AUT,2,BC,22,,2022-02-22T16:00:00,
-120.44194444444445,50.702222222222225,,,2,-11.0,27,,30,,,22,2022,99.48,9,-20.2,0,NA,,1163842.2022.2.22.9,2022,2022-02-22 09:00:00,,1163842,47,,,,ND,-21,KAMLOOPS AUT,2,BC,22,,2022-02-22T17:00:00,
-120.44194444444445,50.702222222222225,,,2,-11.1,27,,33,,,22,2022,99.5,10,-21.5,0,NA,,1163842.2022.2.22.10,2022,2022-02-22 10:00:00,,1163842,42,,,,ND,-21,KAMLOOPS AUT,2,BC,22,,2022-02-22T18:00:00,
-120.44194444444445,50.702222222222225,,,2,-9.6,28,,33,,,22,2022,99.5,11,-19.6,0,NA,,1163842.2022.2.22.11,2022,2022-02-22 11:00:00,,1163842,44,,,,ND,-19,KAMLOOPS AUT,2,BC,22,,2022-02-22T19:00:00,
-120.44194444444445,50.702222222222225,,,2,-8.9,28,,31,,,22,2022,99.45,12,-21.0,0,NA,,1163842.2022.2.22.12,2022,2022-02-22 12:00:00,,1163842,37,,,,ND,-18,KAMLOOPS AUT,2,BC,22,,2022-02-22T20:00:00,
-120.44194444444445,50.702222222222225,,,2,-7.9,28,,31,,,22,2022,99.35,13,-20.8,0,NA,,1163842.2022.2.22.13,2022,2022-02-22 13:00:00,,1163842,35,,,,ND,-17,KAMLOOPS AUT,2,BC,22,,2022-02-22T21:00:00,
-120.44194444444445,50.702222222222225,,,2,-6.8,27,,31,,,22,2022,99.29,14,-21.0,0,NA,,1163842.2022.2.22.14,2022,2022-02-22 14:00:00,,1163842,31,,,,ND,-15,KAMLOOPS AUT,2,BC,22,,2022-02-22T22:00:00,
-120.44194444444445,50.702222222222225,,,2,-6.2,28,,33,,,22,2022,99.31,15,-20.3,0,NA,,1163842.2022.2.22.15,2022,2022-02-22 15:00:00,,1163842,32,,,,ND,-15,KAMLOOPS AUT,2,BC,22,,2022-02-22T23:00:00,
-120.44194444444445,50.702222222222225,,,2,-6.1,27,,24,,,22,2022,99.28,16,-21.2,0,NA,,1163842.2022.2.22.16,2022,2022-02-22 16:00:00,,1163842,29,,,,ND,-14,KAMLOOPS AUT,2,BC,23,,2022-02-23T00:00:00,
-120.44194444444445,50.702222222222225,,,2,-6.5,26,,20,,,22,2022,99.26,17,-20.7,0,NA,,1163842.2022.2.22.17,2022,2022-02-22 17:00:00,,1163842,31,,,,ND,-13,KAMLOOPS AUT,2,BC,23,,2022-02-23T01:00:00,
-120.44194444444445,50.702222222222225,,,2,-7.9,29,,18,,,22,2022,99.29,18,-19.4,0,NA,,1163842.2022.2.22.18,2022,2022-02-22 18:00:00,,1163842,39,,,,ND,-15,KAMLOOPS AUT,2,BC,23,,2022-02-23T02:00:00,
-120.44194444444445,50.702222222222225,,,2,-8.0,28,,20,,,22,2022,99.31,19,-19.8,0,NA,,1163842.2022.2.22.19,2022,2022-02-22 19:00:00,,1163842,38,,,,ND,-15,KAMLOOPS AUT,2,BC,23,,2022-02-23T03:00:00,
-120.44194444444445,50.702222222222225,,,2,-8.3,26,,14,,,22,2022,99.32,20,-19.7,0,NA,,1163842.2022.2.22.20,2022,2022-02-22 20:00:00,,1163842,39,,,,ND,-14,KAMLOOPS AUT,2,BC,23,,2022-02-23T04:00:00,
-120.44194444444445,50.702222222222225,,,2,-8.7,26,,13,,,22,2022,99.37,21,-19.8,0,NA,,1163842.2022.2.22.21,2022,2022-02-22 21:00:00,,1163842,40,,,,ND,-15,KAMLOOPS AUT,2,BC,23,,2022-02-23T05:00:00,
-120.44194444444445,50.702222222222225,,,2,-9.3,25,,10,,,22,2022,99.35,22,-19.7,0,NA,,1163842.2022.2.22.22,2022,2022-02-22 22:00:00,,1163842,42,,,,ND,-14,KAMLOOPS AUT,2,BC,23,,2022-02-23T06:00:00,
-120.44194444444445,50.702222222222225,,,2,-10.3,24,,10,,,22,2022,99.36,23,-18.6,0,NA,,1163842.2022.2.22.23,2022,2022-02-22 23:00:00,,1163842,51,,,,ND,-16,KAMLOOPS AUT,2,BC,23,,2022-02-23T07:00:00,
-120.44194444444445,50.702222222222225,,,2,-10.7,24,,14,,,23,2022,99.35,0,-19.3,0,NA,,1163842.2022.2.23.0,2022,2022-02-23 00:00:00,,1163842,50,,,,ND,-17,KAMLOOPS AUT,2,BC,23,,2022-02-23T08:00:00,
-120.44194444444445,50.702222222222225,,,2,-11.9,29,,7,,,23,2022,99.36,1,-19.4,0,NA,,1163842.2022.2.23.1,2022,2022-02-23 01:00:00,,1163842,54,,,,ND,-16,KAMLOOPS AUT,2,BC,23,,2022-02-23T09:00:00,
-120.44194444444445,50.702222222222225,,,2,-12.0,26,,8,,,23,2022,99.38,2,-19.7,0,NA,,1163842.2022.2.23.2,2022,2022-02-23 02:00:00,,1163842,53,,,,ND,-17,KAMLOOPS AUT,2,BC,23,,2022-02-23T10:00:00,
-120.44194444444445,50.702222222222225,,,2,-12.5,25,,10,,,23,2022,99.33,3,-19.5,0,NA,,1163842.2022.2.23.3,2022,2022-02-23 03:00:00,,1163842,56,,,,ND,-18,KAMLOOPS AUT,2,BC,23,,2022-02-23T11:00:00,
-120.44194444444445,50.702222222222225,,,2,-13.0,27,,1,,,23,2022,99.29,4,-18.5,0,NA,,1163842.2022.2.23.4,2022,2022-02-23 04:00:00,,1163842,64,,,,ND,-14,KAMLOOPS AUT,2,BC,23,,2022-02-23T12:00:00,
-120.44194444444445,50.702222222222225,,,2,-12.5,1,,3,,,23,2022,99.23,5,-17.8,0,NA,,1163842.2022.2.23.5,2022,2022-02-23 05:00:00,,1163842,65,,,,ND,-14,KAMLOOPS AUT,2,BC,23,,2022-02-23T13:00:00,
-120.44194444444445,50.702222222222225,,,2,-12.8,7,,5,,,23,2022,99.19,6,-17.4,0,NA,,1163842.2022.2.23.6,2022,2022-02-23 06:00:00,,1163842,68,,,,ND,-16,KAMLOOPS AUT,2,BC,23,,2022-02-23T14:00:00,
-120.44194444444445,50.702222222222225,,,2,-12.5,10,,10,,,23,2022,99.1,7,-18.1,0,NA,,1163842.2022.2.23.7,2022,2022-02-23 07:00:00,,1163842,63,,,,ND,-18,KAMLOOPS AUT,2,BC,23,,2022-02-23T15:00:00,
-120.44194444444445,50.702222222222225,,,2,-11.8,9,,9,,,23,2022,99.07,8,-18.2,0,NA,,1163842.2022.2.23.8,2022,2022-02-23 08:00:00,,1163842,59,,,,ND,-17,KAMLOOPS AUT,2,BC,23,,2022-02-23T16:00:00,
-120.44194444444445,50.702222222222225,,,2,-11.1,10,,10,,,23,2022,99.03,9,-17.7,0,NA,,1163842.2022.2.23.9,2022,2022-02-23 09:00:00,,1163842,58,,,,ND,-17,KAMLOOPS AUT,2,BC,23,,2022-02-23T17:00:00,
-120.44194444444445,50.702222222222225,,,2,-10.3,11,,9,,,23,2022,98.95,10,-18.6,0,NA,,1163842.2022.2.23.10,2022,2022-02-23 10:00:00,,1163842,50,,,,ND,-15,KAMLOOPS AUT,2,BC,23,,2022-02-23T18:00:00,
-120.44194444444445,50.702222222222225,,,2,-9.6,12,,2,,,23,2022,98.91,11,-18.2,0,NA,,1163842.2022.2.23.11,2022,2022-02-23 11:00:00,,1163842,50,,,,ND,-11,KAMLOOPS AUT,2,BC,23,,2022-02-23T19:00:00,
-120.44194444444445,50.702222222222225,,,2,-8.7,16,,4,,,23,2022,98.82,12,-17.9,0,NA,,1163842.2022.2.23.12,2022,2022-02-23 12:00:00,,1163842,48,,,,ND,-11,KAMLOOPS AUT,2,BC,23,,2022-02-23T20:00:00,
-120.44194444444445,50.702222222222225,,,2,-7.8,10,,6,,,23,2022,98.7,13,-19.6,0,NA,,1163842.2022.2.23.13,2022,2022-02-23 13:00:00,,1163842,38,,,,ND,-11,KAMLOOPS AUT,2,BC,23,,2022-02-23T21:00:00,
-120.44194444444445,50.702222222222225,,,2,-6.8,10,,12,,,23,2022,98.58,14,-18.7,0,NA,,1163842.2022.2.23.14,2022,2022-02-23 14:00:00,,1163842,38,,,,ND,-12,KAMLOOPS AUT,2,BC,23,,2022-02-23T22:00:00,
-120.44194444444445,50.702222222222225,,,2,-6.2,9,,9,,,23,2022,98.5,15,-18.1,0,NA,,1163842.2022.2.23.15,2022,2022-02-23 15:00:00,,1163842,38,,,,ND,-10,KAMLOOPS AUT,2,BC,23,,2022-02-23T23:00:00,
-120.44194444444445,50.702222222222225,,,2,-5.9,6,,5,,,23,2022,98.46,16,-18.3,0,NA,,1163842.2022.2.23.16,2022,2022-02-23 16:00:00,,1163842,37,,,,ND,-8,KAMLOOPS AUT,2,BC,24,,2022-02-24T00:00:00,
-120.44194444444445,50.702222222222225,,,2,-5.6,7,,5,,,23,2022,98.44,17,-17.4,0,NA,,1163842.2022.2.23.17,2022,2022-02-23 17:00:00,,1163842,39,,,,ND,-8,KAMLOOPS AUT,2,BC,24,,2022-02-24T01:00:00,
-120.44194444444445,50.702222222222225,,,2,-5.8,12,,6,,,23,2022,98.43,18,-15.6,0,NA,,1163842.2022.2.23.18,2022,2022-02-23 18:00:00,,1163842,46,,,,ND,-9,KAMLOOPS AUT,2,BC,24,,2022-02-24T02:00:00,
-120.44194444444445,50.702222222222225,,,2,-6.3,35,,5,,,23,2022,98.43,19,-12.5,0,NA,,1163842.2022.2.23.19,2022,2022-02-23 19:00:00,,1163842,61,,,,ND,-9,KAMLOOPS AUT,2,BC,24,,2022-02-24T03:00:00,
-120.44194444444445,50.702222222222225,,,2,-7.2,13,,8,,,23,2022,98.46,20,-10.5,0,NA,,1163842.2022.2.23.20,2022,2022-02-23 20:00:00,,1163842,78,,,,ND,-11,KAMLOOPS AUT,2,BC,24,,2022-02-24T04:00:00,
-120.44194444444445,50.702222222222225,,,2,-7.5,11,,7,,,23,2022,98.52,21,-9.5,0.1,NA,,1163842.2022.2.23.21,2022,2022-02-23 21:00:00,,1163842,85,,,,ND,-11,KAMLOOPS AUT,2,BC,24,,2022-02-24T05:00:00,
-120.44194444444445,50.702222222222225,,,2,-7.5,12,,4,,,23,2022,98.59,22,-9.9,0.1,NA,,1163842.2022.2.23.22,2022,2022-02-23 22:00:00,,1163842,83,,,,ND,-10,KAMLOOPS AUT,2,BC,24,,2022-02-24T06:00:00,
-120.44194444444445,50.702222222222225,,,2,-7.9,35,,3,,,23,2022,98.6,23,-9.1,0.2,NA,,1163842.2022.2.23.23,2022,2022-02-23 23:00:00,,1163842,91,,,,ND,-9,KAMLOOPS AUT,2,BC,24,,2022-02-24T07:00:00,
-120.44194444444445,50.702222222222225,,,2,-7.9,27,,1,,,24,2022,98.66,0,-9.0,0.1,NA,,1163842.2022.2.24.0,2022,2022-02-24 00:00:00,,1163842,92,,,,ND,-8,KAMLOOPS AUT,2,BC,24,,2022-02-24T08:00:00,
-120.44194444444445,50.702222222222225,,,2,-8.5,4,,2,,,24,2022,98.75,1,-9.6,0,NA,,1163842.2022.2.24.1,2022,2022-02-24 01:00:00,,1163842,92,,,,ND,-10,KAMLOOPS AUT,2,BC,24,,2022-02-24T09:00:00,
-120.44194444444445,50.702222222222225,,,2,-8.3,5,,5,,,24,2022,98.83,2,-10.0,0,NA,,1163842.2022.2.24.2,2022,2022-02-24 02:00:00,,1163842,88,,,,ND,-11,KAMLOOPS AUT,2,BC,24,,2022-02-24T10:00:00,
-120.44194444444445,50.702222222222225,,,2,-9.7,7,,7,,,24,2022,98.87,3,-12.0,0,NA,,1163842.2022.2.24.3,2022,2022-02-24 03:00:00,,1163842,83,,,,ND,-14,KAMLOOPS AUT,2,BC,24,,2022-02-24T11:00:00,
-120.44194444444445,50.702222222222225,,,2,-10.8,8,,10,,,24,2022,98.93,4,-12.8,0,NA,,1163842.2022.2.24.4,2022,2022-02-24 04:00:00,,1163842,85,,,,ND,-16,KAMLOOPS AUT,2,BC,24,,2022-02-24T12:00:00,
-120.44194444444445,50.702222222222225,,,2,-10.6,9,,11,,,24,2022,99.0,5,-13.0,0,NA,,1163842.2022.2.24.5,2022,2022-02-24 05:00:00,,1163842,83,,,,ND,-16,KAMLOOPS AUT,2,BC,24,,2022-02-24T13:00:00,
-120.44194444444445,50.702222222222225,,,2,-11.7,8,,11,,,24,2022,99.06,6,-13.5,0,NA,,1163842.2022.2.24.6,2022,2022-02-24 06:00:00,,1163842,86,,,,ND,-18,KAMLOOPS AUT,2,BC,24,,2022-02-24T14:00:00,
-120.44194444444445,50.702222222222225,,,2,-11.4,10,,13,,,24,2022,99.1,7,-13.4,0,NA,,1163842.2022.2.24.7,2022,2022-02-24 07:00:00,,1163842,85,,,,ND,-18,KAMLOOPS AUT,2,BC,24,,2022-02-24T15:00:00,
-120.44194444444445,50.702222222222225,,,2,-11.1,8,,9,,,24,2022,99.15,8,-13.9,0,NA,,1163842.2022.2.24.8,2022,2022-02-24 08:00:00,,1163842,80,,,,ND,-16,KAMLOOPS AUT,2,BC,24,,2022-02-24T16:00:00,
-120.44194444444445,50.702222222222225,,,2,-10.2,10,,17,,,24,2022,99.21,9,-14.0,0,NA,,1163842.2022.2.24.9,2022,2022-02-24 09:00:00,,1163842,73,,,,ND,-17,KAMLOOPS AUT,2,BC,24,,2022-02-24T17:00:00,
-120.44194444444445,50.702222222222225,,,2,-8.8,12,,15,,,24,2022,99.22,10,-13.1,0,NA,,1163842.2022.2.24.10,2022,2022-02-24 10:00:00,,1163842,71,,,,ND,-15,KAMLOOPS AUT,2,BC,24,,2022-02-24T18:00:00,
-120.44194444444445,50.702222222222225,,,2,-7.0,11,,15,,,24,2022,99.2,11,-11.9,0,NA,,1163842.2022.2.24.11,2022,2022-02-24 11:00:00,,1163842,68,,,,ND,-13,KAMLOOPS AUT,2,BC,24,,2022-02-24T19:00:00,
-120.44194444444445,50.702222222222225,,,2,-5.5,11,,16,,,24,2022,99.15,12,-12.1,0,NA,,1163842.2022.2.24.12,2022,2022-02-24 12:00:00,,1163842,59,,,,ND,-11,KAMLOOPS AUT,2,BC,24,,2022-02-24T20:00:00,
-120.44194444444445,50.702222222222225,,,2,-4.3,11,,15,,,24,2022,99.07,13,-11.8,0,NA,,1163842.2022.2.24.13,2022,2022-02-24 13:00:00,,1163842,56,,,,ND,-10,KAMLOOPS AUT,2,BC,24,,2022-02-24T21:00:00,
-120.44194444444445,50.702222222222225,,,2,-3.2,11,,10,,,24,2022,98.99,14,-11.8,0,NA,,1163842.2022.2.24.14,2022,2022-02-24 14:00:00,,1163842,52,,,,ND,-7,KAMLOOPS AUT,2,BC,24,,2022-02-24T22:00:00,
-120.44194444444445,50.702222222222225,,,2,-1.7,11,,8,,,24,2022,98.93,15,-10.8,0,NA,,1163842.2022.2.24.15,2022,2022-02-24 15:00:00,,1163842,50,,,,ND,-5,KAMLOOPS AUT,2,BC,24,,2022-02-24T23:00:00,
-120.44194444444445,50.702222222222225,,,2,-1.4,11,,10,,,24,2022,98.88,16,-10.7,0,NA,,1163842.2022.2.24.16,2022,2022-02-24 16:00:00,,1163842,49,,,,ND,-5,KAMLOOPS AUT,2,BC,25,,2022-02-25T00:00:00,
-120.44194444444445,50.702222222222225,,,2,-1.9,9,,12,,,24,2022,98.85,17,-9.9,0,NA,,1163842.2022.2.24.17,2022,2022-02-24 17:00:00,,1163842,54,,,,ND,-6,KAMLOOPS AUT,2,BC,25,,2022-02-25T01:00:00,
-120.44194444444445,50.702222222222225,,,2,-3.1,8,,10,,,24,2022,98.84,18,-9.5,0,NA,,1163842.2022.2.24.18,2022,2022-02-24 18:00:00,,1163842,61,,,,ND,-7,KAMLOOPS AUT,2,BC,25,,2022-02-25T02:00:00,
-120.44194444444445,50.702222222222225,,,2,-3.3,11,,11,,,24,2022,98.89,19,-9.3,0,NA,,1163842.2022.2.24.19,2022,2022-02-24 19:00:00,,1163842,63,,,,ND,-8,KAMLOOPS AUT,2,BC,25,,2022-02-25T03:00:00,
-120.44194444444445,50.702222222222225,,,2,-5.0,8,,12,,,24,2022,98.94,20,-10.1,0,NA,,1163842.2022.2.24.20,2022,2022-02-24 20:00:00,,1163842,67,,,,ND,-10,KAMLOOPS AUT,2,BC,25,,2022-02-25T04:00:00,
-120.44194444444445,50.702222222222225,,,2,-4.9,10,,14,,,24,2022,98.97,21,-9.7,0,NA,,1163842.2022.2.24.21,2022,2022-02-24 21:00:00,,1163842,69,,,,ND,-10,KAMLOOPS AUT,2,BC,25,,2022-02-25T05:00:00,
-120.44194444444445,50.702222222222225,,,2,-7.4,6,,8,,,24,2022,98.99,22,-10.6,0,NA,,1163842.2022.2.24.22,2022,2022-02-24 22:00:00,,1163842,78,,,,ND,-11,KAMLOOPS AUT,2,BC,25,,2022-02-25T06:00:00,
-120.44194444444445,50.702222222222225,,,2,-8.4,7,,9,,,24,2022,99.02,23,-11.2,0,NA,,1163842.2022.2.24.23,2022,2022-02-24 23:00:00,,1163842,80,,,,ND,-13,KAMLOOPS AUT,2,BC,25,,2022-02-25T07:00:00,
-120.44194444444445,50.702222222222225,,,2,-7.3,11,,6,,,25,2022,99.02,0,-10.3,0,NA,,1163842.2022.2.25.0,2022,2022-02-25 00:00:00,,1163842,79,,,,ND,-10,KAMLOOPS AUT,2,BC,25,,2022-02-25T08:00:00,
-120.44194444444445,50.702222222222225,,,2,-8.3,10,,3,,,25,2022,99.06,1,-10.9,0,NA,,1163842.2022.2.25.1,2022,2022-02-25 01:00:00,,1163842,82,,,,ND,-10,KAMLOOPS AUT,2,BC,25,,2022-02-25T09:00:00,
-120.44194444444445,50.702222222222225,,,2,-8.7,11,,7,,,25,2022,99.1,2,-11.2,0,NA,,1163842.2022.2.25.2,2022,2022-02-25 02:00:00,,1163842,82,,,,ND,-13,KAMLOOPS AUT,2,BC,25,,2022-02-25T10:00:00,
-120.44194444444445,50.702222222222225,,,2,-9.2,10,,11,,,25,2022,99.13,3,-11.6,0,NA,,1163842.2022.2.25.3,2022,2022-02-25 03:00:00,,1163842,82,,,,ND,-15,KAMLOOPS AUT,2,BC,25,,2022-02-25T11:00:00,
-120.44194444444445,50.702222222222225,,,2,-9.1,11,,12,,,25,2022,99.14,4,-11.1,0,NA,,1163842.2022.2.25.4,2022,2022-02-25 04:00:00,,1163842,86,,,,ND,-15,KAMLOOPS AUT,2,BC,25,,2022-02-25T12:00:00,
-120.44194444444445,50.702222222222225,,,2,-9.8,11,,13,,,25,2022,99.17,5,-12.0,0,NA,,1163842.2022.2.25.5,2022,2022-02-25 05:00:00,,1163842,84,,,,ND,-16,KAMLOOPS AUT,2,BC,25,,2022-02-25T13:00:00,
-120.44194444444445,50.702222222222225,,,2,-11.2,8,,10,,,25,2022,99.19,6,-13.5,0,NA,,1163842.2022.2.25.6,2022,2022-02-25 06:00:00,,1163842,84,,,,ND,-17,KAMLOOPS AUT,2,BC,25,,2022-02-25T14:00:00,
-120.44194444444445,50.702222222222225,,,2,-10.6,10,,13,,,25,2022,99.22,7,-12.8,0,NA,,1163842.2022.2.25.7,2022,2022-02-25 07:00:00,,1163842,84,,,,ND,-17,KAMLOOPS AUT,2,BC,25,,2022-02-25T15:00:00,
-120.44194444444445,50.702222222222225,,,2,-10.5,10,,11,,,25,2022,99.23,8,-13.0,0,NA,,1163842.2022.2.25.8,2022,2022-02-25 08:00:00,,1163842,82,,,,ND,-16,KAMLOOPS AUT,2,BC,25,,2022-02-25T16:00:00,
-120.44194444444445,50.702222222222225,,,2,-8.6,9,,10,,,25,2022,99.25,9,-12.3,0,NA,,1163842.2022.2.25.9,2022,2022-02-25 09:00:00,,1163842,75,,,,ND,-14,KAMLOOPS AUT,2,BC,25,,2022-02-25T17:00:00,
-120.44194444444445,50.702222222222225,,,2,-7.6,11,,12,,,25,2022,99.18,10,-12.5,0,NA,,1163842.2022.2.25.10,2022,2022-02-25 10:00:00,,1163842,68,,,,ND,-13,KAMLOOPS AUT,2,BC,25,,2022-02-25T18:00:00,
-120.44194444444445,50.702222222222225,,,2,-5.8,10,,11,,,25,2022,99.13,11,-11.6,0,NA,,1163842.2022.2.25.11,2022,2022-02-25 11:00:00,,1163842,64,,,,ND,-11,KAMLOOPS AUT,2,BC,25,,2022-02-25T19:00:00,
-120.44194444444445,50.702222222222225,,,2,-4.1,11,,14,,,25,2022,99.05,12,-10.7,0,NA,,1163842.2022.2.25.12,2022,2022-02-25 12:00:00,,1163842,60,,,,ND,-9,KAMLOOPS AUT,2,BC,25,,2022-02-25T20:00:00,
-120.44194444444445,50.702222222222225,,,2,-2.5,11,,13,,,25,2022,98.92,13,-10.4,0,NA,,1163842.2022.2.25.13,2022,2022-02-25 13:00:00,,1163842,55,,,,ND,-7,KAMLOOPS AUT,2,BC,25,,2022-02-25T21:00:00,
-120.44194444444445,50.702222222222225,,,2,-1.6,11,,12,,,25,2022,98.83,14,-10.4,0,NA,,1163842.2022.2.25.14,2022,2022-02-25 14:00:00,,1163842,51,,,,ND,-6,KAMLOOPS AUT,2,BC,25,,2022-02-25T22:00:00,
-120.44194444444445,50.702222222222225,,,2,-0.4,10,,11,,,25,2022,98.77,15,-10.3,0,NA,,1163842.2022.2.25.15,2022,2022-02-25 15:00:00,,1163842,47,,,,ND,-4,KAMLOOPS AUT,2,BC,25,,2022-02-25T23:00:00,
-120.44194444444445,50.702222222222225,,,2,0.4,12,,9,,,25,2022,98.72,16,-9.3,0,NA,,1163842.2022.2.25.16,2022,2022-02-25 16:00:00,,1163842,48,,,,ND,,KAMLOOPS AUT,2,BC,26,,2022-02-26T00:00:00,
-120.44194444444445,50.702222222222225,,,2,-0.1,13,,7,,,25,2022,98.7,17,-8.2,0,NA,,1163842.2022.2.25.17,2022,2022-02-25 17:00:00,,1163842,54,,,,ND,-3,KAMLOOPS AUT,2,BC,26,,2022-02-26T01:00:00,
-120.44194444444445,50.702222222222225,,,2,-1.6,11,,5,,,25,2022,98.7,18,-8.2,0,NA,,1163842.2022.2.25.18,2022,2022-02-25 18:00:00,,1163842,61,,,,ND,-3,KAMLOOPS AUT,2,BC,26,,2022-02-26T02:00:00,
-120.44194444444445,50.702222222222225,,,2,-2.4,9,,5,,,25,2022,98.76,19,-9.0,0,NA,,1163842.2022.2.25.19,2022,2022-02-25 19:00:00,,1163842,61,,,,ND,-4,KAMLOOPS AUT,2,BC,26,,2022-02-26T03:00:00,
-120.44194444444445,50.702222222222225,,,2,-3.1,10,,5,,,25,2022,98.72,20,-8.5,0,NA,,1163842.2022.2.25.20,2022,2022-02-25 20:00:00,,1163842,66,,,,ND,-5,KAMLOOPS AUT,2,BC,26,,2022-02-26T04:00:00,
-120.44194444444445,50.702222222222225,,,2,-3.7,13,,4,,,25,2022,98.72,21,-8.9,0,NA,,1163842.2022.2.25.21,2022,2022-02-25 21:00:00,,1163842,67,,,,ND,-5,KAMLOOPS AUT,2,BC,26,,2022-02-26T05:00:00,
-120.44194444444445,50.702222222222225,,,2,-4.5,14,,4,,,25,2022,98.73,22,-8.5,0,NA,,1163842.2022.2.25.22,2022,2022-02-25 22:00:00,,1163842,74,,,,ND,-6,KAMLOOPS AUT,2,BC,26,,2022-02-26T06:00:00,
-120.44194444444445,50.702222222222225,,,2,-4.8,10,,11,,,25,2022,98.7,23,-8.7,0,NA,,1163842.2022.2.25.23,2022,2022-02-25 23:00:00,,1163842,74,,,,ND,-9,KAMLOOPS AUT,2,BC,26,,2022-02-26T07:00:00,
-120.44194444444445,50.702222222222225,,,2,-5.1,9,,14,,,26,2022,98.68,0,-8.6,0,NA,,1163842.2022.2.26.0,2022,2022-02-26 00:00:00,,1163842,76,,,,ND,-10,KAMLOOPS AUT,2,BC,26,,2022-02-26T08:00:00,
-120.44194444444445,50.702222222222225,,,2,-6.5,9,,7,,,26,2022,98.72,1,-10.0,0,NA,,1163842.2022.2.26.1,2022,2022-02-26 01:00:00,,1163842,76,,,,ND,-10,KAMLOOPS AUT,2,BC,26,,2022-02-26T09:00:00,
-120.44194444444445,50.702222222222225,,,2,-5.6,9,,19,,,26,2022,98.68,2,-8.9,0,NA,,1163842.2022.2.26.2,2022,2022-02-26 02:00:00,,1163842,78,,,,ND,-12,KAMLOOPS AUT,2,BC,26,,2022-02-26T10:00:00,
-120.44194444444445,50.702222222222225,,,2,-4.6,11,,19,,,26,2022,98.64,3,-7.9,0,NA,,1163842.2022.2.26.3,2022,2022-02-26 03:00:00,,1163842,77,,,,ND,-11,KAMLOOPS AUT,2,BC,26,,2022-02-26T11:00:00,
-120.44194444444445,50.702222222222225,,,2,-4.9,10,,19,,,26,2022,98.63,4,-8.4,0,NA,,1163842.2022.2.26.4,2022,2022-02-26 04:00:00,,1163842,76,,,,ND,-11,KAMLOOPS AUT,2,BC,26,,2022-02-26T12:00:00,
-120.44194444444445,50.702222222222225,,,2,-5.3,10,,21,,,26,2022,98.63,5,-9.1,0,NA,,1163842.2022.2.26.5,2022,2022-02-26 05:00:00,,1163842,75,,,,ND,-12,KAMLOOPS AUT,2,BC,26,,2022-02-26T13:00:00,
-120.44194444444445,50.702222222222225,,,2,-5.4,11,,17,,,26,2022,98.58,6,-8.8,0,NA,,1163842.2022.2.26.6,2022,2022-02-26 06:00:00,,1163842,77,,,,ND,-11,KAMLOOPS AUT,2,BC,26,,2022-02-26T14:00:00,
-120.44194444444445,50.702222222222225,,,2,-4.9,10,,18,,,26,2022,98.55,7,-8.7,0,NA,,1163842.2022.2.26.7,2022,2022-02-26 07:00:00,,1163842,75,,,,ND,-11,KAMLOOPS AUT,2,BC,26,,2022-02-26T15:00:00,
-120.44194444444445,50.702222222222225,,,2,-4.5,10,,18,,,26,2022,98.56,8,-8.8,0,NA,,1163842.2022.2.26.8,2022,2022-02-26 08:00:00,,1163842,72,,,,ND,-11,KAMLOOPS AUT,2,BC,26,,2022-02-26T16:00:00,
-120.44194444444445,50.702222222222225,,,2,-3.5,11,,11,,,26,2022,98.51,9,-8.3,0,NA,,1163842.2022.2.26.9,2022,2022-02-26 09:00:00,,1163842,69,,,,ND,-8,KAMLOOPS AUT,2,BC,26,,2022-02-26T17:00:00,
-120.44194444444445,50.702222222222225,,,2,-2.1,9,,18,,,26,2022,98.48,10,-8.2,0,NA,,1163842.2022.2.26.10,2022,2022-02-26 10:00:00,,1163842,63,,,,ND,-8,KAMLOOPS AUT,2,BC,26,,2022-02-26T18:00:00,
