x,y,DEW_POINT_TEMP_FLAG,HUMIDEX,UTC_MONTH,TEMP,WIND_DIRECTION,RELATIVE_HUMIDITY_FLAG,WIND_SPEED,WINDCHILL_FLAG,TEMP_FLAG,LOCAL_DAY,LOCAL_YEAR,STATION_PRESSURE,LOCAL_HOUR,DEW_POINT_TEMP,PRECIP_AMOUNT,WEATHER_ENG_DESC,WIND_DIRECTION_FLAG,ID,UTC_YEAR,LOCAL_DATE,PRECIP_AMOUNT_FLAG,CLIMATE_IDENTIFIER,RELATIVE_HUMIDITY,WIND_SPEED_FLAG,HUMIDEX_FLAG,VISIBILITY,WEATHER_FRE_DESC,WINDCHILL,STATION_NAME,LOCAL_MONTH,PROVINCE_CODE,UTC_DAY,STATION_PRESSURE_FLAG,UTC_DATE,VISIBILITY_FLAG
-120.44194444444445,50.702222222222225,,,4,8.2,5,,7,,,14,2023,97.47,22,-7.2,0,NA,,1163842.2023.4.14.22,2023,2023-04-14 22:00:00,,1163842,33,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T06:00:00,
-120.44194444444445,50.702222222222225,,,4,7.3,8,,17,,,14,2023,97.47,23,-5.6,0,NA,,1163842.2023.4.14.23,2023,2023-04-14 23:00:00,,1163842,40,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T07:00:00,
-120.44194444444445,50.702222222222225,,,4,6.1,4,,6,,,15,2023,97.51,0,-4.4,0,NA,,1163842.2023.4.15.0,2023,2023-04-15 00:00:00,,1163842,47,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T08:00:00,
-120.44194444444445,50.702222222222225,,,4,5.6,6,,18,,,15,2023,97.52,1,-4.9,0,NA,,1163842.2023.4.15.1,2023,2023-04-15 01:00:00,,1163842,47,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T09:00:00,
-120.44194444444445,50.702222222222225,,,4,6.4,10,,26,,,15,2023,97.54,2,-4.0,0,NA,,1163842.2023.4.15.2,2023,2023-04-15 02:00:00,,1163842,47,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T10:00:00,
-120.44194444444445,50.702222222222225,,,4,5.8,10,,29,,,15,2023,97.59,3,-4.0,0,NA,,1163842.2023.4.15.3,2023,2023-04-15 03:00:00,,1163842,49,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T11:00:00,
-120.44194444444445,50.702222222222225,,,4,5.2,9,,28,,,15,2023,97.62,4,-3.4,0,NA,,1163842.2023.4.15.4,2023,2023-04-15 04:00:00,,1163842,54,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T12:00:00,
-120.44194444444445,50.702222222222225,,,4,5.3,9,,24,,,15,2023,97.63,5,-3.0,0,NA,,1163842.2023.4.15.5,2023,2023-04-15 05:00:00,,1163842,55,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T13:00:00,
-120.44194444444445,50.702222222222225,,,4,5.6,9,,24,,,15,2023,97.67,6,-3.1,0,NA,,1163842.2023.4.15.6,2023,2023-04-15 06:00:00,,1163842,54,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T14:00:00,
-120.44194444444445,50.702222222222225,,,4,5.6,8,,21,,,15,2023,97.7,7,-2.4,0,NA,,1163842.2023.4.15.7,2023,2023-04-15 07:00:00,,1163842,56,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T15:00:00,
-120.44194444444445,50.702222222222225,,,4,6.3,7,,22,,,15,2023,97.69,8,-2.2,0,NA,,1163842.2023.4.15.8,2023,2023-04-15 08:00:00,,1163842,54,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T16:00:00,
-120.44194444444445,50.702222222222225,,,4,7.6,8,,21,,,15,2023,97.68,9,-2.0,0,NA,,1163842.2023.4.15.9,2023,2023-04-15 09:00:00,,1163842,50,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T17:00:00,
-120.44194444444445,50.702222222222225,,,4,9.5,11,,21,,,15,2023,97.63,10,-1.7,0,NA,,1163842.2023.4.15.10,2023,2023-04-15 10:00:00,,1163842,46,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T18:00:00,
-120.44194444444445,50.702222222222225,,,4,10.9,10,,17,,,15,2023,97.59,11,-2.4,0,NA,,1163842.2023.4.15.11,2023,2023-04-15 11:00:00,,1163842,39,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T19:00:00,
-120.44194444444445,50.702222222222225,,,4,12.2,10,,14,,,15,2023,97.55,12,-3.1,0,NA,,1163842.2023.4.15.12,2023,2023-04-15 12:00:00,,1163842,34,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T20:00:00,
-120.44194444444445,50.702222222222225,,,4,13.1,10,,25,,,15,2023,97.52,13,-4.1,0,NA,,1163842.2023.4.15.13,2023,2023-04-15 13:00:00,,1163842,30,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T21:00:00,
-120.44194444444445,50.702222222222225,,,4,13.1,8,,20,,,15,2023,97.53,14,-2.7,0,NA,,1163842.2023.4.15.14,2023,2023-04-15 14:00:00,,1163842,33,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T22:00:00,
-120.44194444444445,50.702222222222225,,,4,13.9,10,,29,,,15,2023,97.5,15,-2.4,0,NA,,1163842.2023.4.15.15,2023,2023-04-15 15:00:00,,1163842,32,,,,ND,,KAMLOOPS AUT,4,BC,15,,2023-04-15T23:00:00,
-120.44194444444445,50.702222222222225,,,4,13.4,12,,21,,,15,2023,97.48,16,-0.9,0,NA,,1163842.2023.4.15.16,2023,2023-04-15 16:00:00,,1163842,37,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T00:00:00,
-120.44194444444445,50.702222222222225,,,4,13.4,11,,21,,,15,2023,97.46,17,-0.8,0,NA,,1163842.2023.4.15.17,2023,2023-04-15 17:00:00,,1163842,38,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T01:00:00,
-120.44194444444445,50.702222222222225,,,4,13.1,12,,16,,,15,2023,97.46,18,-0.7,0,NA,,1163842.2023.4.15.18,2023,2023-04-15 18:00:00,,1163842,39,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T02:00:00,
-120.44194444444445,50.702222222222225,,,4,12.0,9,,23,,,15,2023,97.44,19,-1.0,0,NA,,1163842.2023.4.15.19,2023,2023-04-15 19:00:00,,1163842,40,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T03:00:00,
-120.44194444444445,50.702222222222225,,,4,12.1,15,,20,,,15,2023,97.46,20,-1.5,0,NA,,1163842.2023.4.15.20,2023,2023-04-15 20:00:00,,1163842,39,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T04:00:00,
-120.44194444444445,50.702222222222225,,,4,11.6,14,,19,,,15,2023,97.48,21,-1.0,0,NA,,1163842.2023.4.15.21,2023,2023-04-15 21:00:00,,1163842,42,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T05:00:00,
-120.44194444444445,50.702222222222225,,,4,11.0,8,,19,,,15,2023,97.48,22,-0.5,0,NA,,1163842.2023.4.15.22,2023,2023-04-15 22:00:00,,1163842,45,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T06:00:00,
-120.44194444444445,50.702222222222225,,,4,10.5,8,,22,,,15,2023,97.48,23,-0.4,0,NA,,1163842.2023.4.15.23,2023,2023-04-15 23:00:00,,1163842,47,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T07:00:00,
-120.44194444444445,50.702222222222225,,,4,9.9,9,,16,,,16,2023,97.47,0,0.3,0,NA,,1163842.2023.4.16.0,2023,2023-04-16 00:00:00,,1163842,51,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T08:00:00,
-120.44194444444445,50.702222222222225,,,4,9.3,9,,17,,,16,2023,97.42,1,0.8,0,NA,,1163842.2023.4.16.1,2023,2023-04-16 01:00:00,,1163842,55,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T09:00:00,
-120.44194444444445,50.702222222222225,,,4,8.9,11,,14,,,16,2023,97.37,2,1.3,0,NA,,1163842.2023.4.16.2,2023,2023-04-16 02:00:00,,1163842,59,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T10:00:00,
-120.44194444444445,50.702222222222225,,,4,8.7,11,,18,,,16,2023,97.32,3,1.7,0,NA,,1163842.2023.4.16.3,2023,2023-04-16 03:00:00,,1163842,62,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T11:00:00,
-120.44194444444445,50.702222222222225,,,4,8.0,10,,13,,,16,2023,97.3,4,2.1,0,NA,,1163842.2023.4.16.4,2023,2023-04-16 04:00:00,,1163842,66,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T12:00:00,
-120.44194444444445,50.702222222222225,,,4,8.2,11,,16,,,16,2023,97.21,5,2.0,0,NA,,1163842.2023.4.16.5,2023,2023-04-16 05:00:00,,1163842,65,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T13:00:00,
-120.44194444444445,50.702222222222225,,,4,8.0,11,,15,,,16,2023,97.15,6,2.2,0,NA,,1163842.2023.4.16.6,2023,2023-04-16 06:00:00,,1163842,67,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T14:00:00,
-120.44194444444445,50.702222222222225,,,4,9.0,11,,19,,,16,2023,97.05,7,2.0,0,NA,,1163842.2023.4.16.7,2023,2023-04-16 07:00:00,,1163842,62,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T15:00:00,
-120.44194444444445,50.702222222222225,,,4,10.4,11,,18,,,16,2023,96.97,8,1.5,0,NA,,1163842.2023.4.16.8,2023,2023-04-16 08:00:00,,1163842,54,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T16:00:00,
-120.44194444444445,50.702222222222225,,,4,11.1,7,,20,,,16,2023,96.88,9,1.2,0,NA,,1163842.2023.4.16.9,2023,2023-04-16 09:00:00,,1163842,51,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T17:00:00,
-120.44194444444445,50.702222222222225,,,4,13.9,9,,25,,,16,2023,96.75,10,0.0,0,NA,,1163842.2023.4.16.10,2023,2023-04-16 10:00:00,,1163842,39,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T18:00:00,
-120.44194444444445,50.702222222222225,,,4,14.5,11,,24,,,16,2023,96.63,11,-0.4,0,NA,,1163842.2023.4.16.11,2023,2023-04-16 11:00:00,,1163842,36,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T19:00:00,
-120.44194444444445,50.702222222222225,,,4,14.3,10,,28,,,16,2023,96.49,12,-0.1,0,NA,,1163842.2023.4.16.12,2023,2023-04-16 12:00:00,,1163842,37,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T20:00:00,
-120.44194444444445,50.702222222222225,,,4,14.9,11,,22,,,16,2023,96.41,13,-0.1,0,NA,,1163842.2023.4.16.13,2023,2023-04-16 13:00:00,,1163842,36,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T21:00:00,
-120.44194444444445,50.702222222222225,,,4,11.5,19,,32,,,16,2023,96.51,14,4.9,0,NA,,1163842.2023.4.16.14,2023,2023-04-16 14:00:00,,1163842,64,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T22:00:00,
-120.44194444444445,50.702222222222225,,,4,10.5,11,,21,,,16,2023,96.48,15,5.0,0.3,NA,,1163842.2023.4.16.15,2023,2023-04-16 15:00:00,,1163842,69,,,,ND,,KAMLOOPS AUT,4,BC,16,,2023-04-16T23:00:00,
-120.44194444444445,50.702222222222225,,,4,8.8,7,,17,,,16,2023,96.43,16,4.1,0.6,NA,,1163842.2023.4.16.16,2023,2023-04-16 16:00:00,,1163842,73,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T00:00:00,
-120.44194444444445,50.702222222222225,,,4,9.8,9,,23,,,16,2023,96.45,17,4.6,0,NA,,1163842.2023.4.16.17,2023,2023-04-16 17:00:00,,1163842,70,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T01:00:00,
-120.44194444444445,50.702222222222225,,,4,9.5,9,,9,,,16,2023,96.44,18,4.1,0,NA,,1163842.2023.4.16.18,2023,2023-04-16 18:00:00,,1163842,69,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T02:00:00,
-120.44194444444445,50.702222222222225,,,4,10.6,20,,20,,,16,2023,96.39,19,-2.1,0,NA,,1163842.2023.4.16.19,2023,2023-04-16 19:00:00,,1163842,41,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T03:00:00,
-120.44194444444445,50.702222222222225,,,4,8.6,11,,12,,,16,2023,96.51,20,1.6,0,NA,,1163842.2023.4.16.20,2023,2023-04-16 20:00:00,,1163842,61,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T04:00:00,
-120.44194444444445,50.702222222222225,,,4,8.2,14,,16,,,16,2023,96.57,21,-0.6,0,NA,,1163842.2023.4.16.21,2023,2023-04-16 21:00:00,,1163842,54,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T05:00:00,
-120.44194444444445,50.702222222222225,,,4,8.1,16,,14,,,16,2023,96.66,22,-2.9,0,NA,,1163842.2023.4.16.22,2023,2023-04-16 22:00:00,,1163842,46,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T06:00:00,
-120.44194444444445,50.702222222222225,,,4,7.5,22,,18,,,16,2023,96.69,23,-3.6,0,NA,,1163842.2023.4.16.23,2023,2023-04-16 23:00:00,,1163842,45,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T07:00:00,
-120.44194444444445,50.702222222222225,,,4,6.1,33,,4,,,17,2023,96.78,0,-3.8,0,NA,,1163842.2023.4.17.0,2023,2023-04-17 00:00:00,,1163842,49,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T08:00:00,
-120.44194444444445,50.702222222222225,,,4,5.5,10,,12,,,17,2023,96.83,1,-4.2,0,NA,,1163842.2023.4.17.1,2023,2023-04-17 01:00:00,,1163842,49,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T09:00:00,
-120.44194444444445,50.702222222222225,,,4,5.6,22,,18,,,17,2023,96.86,2,-5.9,0,NA,,1163842.2023.4.17.2,2023,2023-04-17 02:00:00,,1163842,43,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T10:00:00,
-120.44194444444445,50.702222222222225,,,4,4.8,25,,10,,,17,2023,96.9,3,-6.1,0,NA,,1163842.2023.4.17.3,2023,2023-04-17 03:00:00,,1163842,45,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T11:00:00,
-120.44194444444445,50.702222222222225,,,4,2.5,4,,6,,,17,2023,96.94,4,-5.3,0,NA,,1163842.2023.4.17.4,2023,2023-04-17 04:00:00,,1163842,56,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T12:00:00,
-120.44194444444445,50.702222222222225,,,4,3.3,11,,11,,,17,2023,96.93,5,-4.8,0,NA,,1163842.2023.4.17.5,2023,2023-04-17 05:00:00,,1163842,55,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T13:00:00,
-120.44194444444445,50.702222222222225,,,4,2.2,7,,6,,,17,2023,96.93,6,-5.5,0,NA,,1163842.2023.4.17.6,2023,2023-04-17 06:00:00,,1163842,57,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T14:00:00,
-120.44194444444445,50.702222222222225,,,4,4.1,24,,7,,,17,2023,96.95,7,-4.9,0,NA,,1163842.2023.4.17.7,2023,2023-04-17 07:00:00,,1163842,52,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T15:00:00,
-120.44194444444445,50.702222222222225,,,4,6.8,9,,15,,,17,2023,96.91,8,-5.3,0,NA,,1163842.2023.4.17.8,2023,2023-04-17 08:00:00,,1163842,42,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T16:00:00,
-120.44194444444445,50.702222222222225,,,4,7.7,8,,15,,,17,2023,96.8,9,-7.1,0,NA,,1163842.2023.4.17.9,2023,2023-04-17 09:00:00,,1163842,34,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T17:00:00,
-120.44194444444445,50.702222222222225,,,4,9.0,7,,19,,,17,2023,96.72,10,-6.7,0,NA,,1163842.2023.4.17.10,2023,2023-04-17 10:00:00,,1163842,32,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T18:00:00,
-120.44194444444445,50.702222222222225,,,4,10.3,11,,25,,,17,2023,96.63,11,-11.2,0,NA,,1163842.2023.4.17.11,2023,2023-04-17 11:00:00,,1163842,21,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T19:00:00,
-120.44194444444445,50.702222222222225,,,4,11.4,7,,18,,,17,2023,96.57,12,-6.7,0,NA,,1163842.2023.4.17.12,2023,2023-04-17 12:00:00,,1163842,27,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T20:00:00,
-120.44194444444445,50.702222222222225,,,4,12.7,15,,18,,,17,2023,96.43,13,-8.0,0,NA,,1163842.2023.4.17.13,2023,2023-04-17 13:00:00,,1163842,23,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T21:00:00,
-120.44194444444445,50.702222222222225,,,4,13.2,12,,20,,,17,2023,96.31,14,-8.9,0,NA,,1163842.2023.4.17.14,2023,2023-04-17 14:00:00,,1163842,21,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T22:00:00,
-120.44194444444445,50.702222222222225,,,4,14.0,13,,12,,,17,2023,96.17,15,-11.9,0,NA,,1163842.2023.4.17.15,2023,2023-04-17 15:00:00,,1163842,16,,,,ND,,KAMLOOPS AUT,4,BC,17,,2023-04-17T23:00:00,
-120.44194444444445,50.702222222222225,,,4,13.6,14,,20,,,17,2023,96.13,16,-12.7,0,NA,,1163842.2023.4.17.16,2023,2023-04-17 16:00:00,,1163842,15,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T00:00:00,
-120.44194444444445,50.702222222222225,,,4,13.0,13,,25,,,17,2023,96.11,17,-11.2,0,NA,,1163842.2023.4.17.17,2023,2023-04-17 17:00:00,,1163842,17,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T01:00:00,
-120.44194444444445,50.702222222222225,,,4,12.3,13,,14,,,17,2023,96.05,18,-8.6,0,NA,,1163842.2023.4.17.18,2023,2023-04-17 18:00:00,,1163842,22,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T02:00:00,
-120.44194444444445,50.702222222222225,,,4,11.1,19,,29,,,17,2023,96.11,19,-7.2,0,NA,,1163842.2023.4.17.19,2023,2023-04-17 19:00:00,,1163842,27,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T03:00:00,
-120.44194444444445,50.702222222222225,,,4,9.9,18,,24,,,17,2023,96.15,20,-4.8,0,NA,,1163842.2023.4.17.20,2023,2023-04-17 20:00:00,,1163842,35,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T04:00:00,
-120.44194444444445,50.702222222222225,,,4,9.7,12,,11,,,17,2023,96.14,21,-4.3,0,NA,,1163842.2023.4.17.21,2023,2023-04-17 21:00:00,,1163842,37,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T05:00:00,
-120.44194444444445,50.702222222222225,,,4,8.4,10,,22,,,17,2023,96.15,22,-1.4,0,NA,,1163842.2023.4.17.22,2023,2023-04-17 22:00:00,,1163842,50,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T06:00:00,
-120.44194444444445,50.702222222222225,,,4,5.9,6,,11,,,17,2023,96.13,23,-2.0,0,NA,,1163842.2023.4.17.23,2023,2023-04-17 23:00:00,,1163842,57,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T07:00:00,
-120.44194444444445,50.702222222222225,,,4,7.4,10,,14,,,18,2023,96.11,0,-1.2,0,NA,,1163842.2023.4.18.0,2023,2023-04-18 00:00:00,,1163842,54,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T08:00:00,
-120.44194444444445,50.702222222222225,,,4,5.6,6,,7,,,18,2023,96.07,1,-0.9,0,NA,,1163842.2023.4.18.1,2023,2023-04-18 01:00:00,,1163842,63,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T09:00:00,
-120.44194444444445,50.702222222222225,,,4,6.7,9,,13,,,18,2023,96.08,2,-0.3,0,NA,,1163842.2023.4.18.2,2023,2023-04-18 02:00:00,,1163842,61,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T10:00:00,
-120.44194444444445,50.702222222222225,,,4,5.9,9,,20,,,18,2023,96.11,3,0.9,0,NA,,1163842.2023.4.18.3,2023,2023-04-18 03:00:00,,1163842,70,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T11:00:00,
-120.44194444444445,50.702222222222225,,,4,4.2,2,,12,,,18,2023,96.12,4,1.8,0.6,NA,,1163842.2023.4.18.4,2023,2023-04-18 04:00:00,,1163842,84,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T12:00:00,
-120.44194444444445,50.702222222222225,,,4,4.4,23,,3,,,18,2023,96.17,5,2.2,0,NA,,1163842.2023.4.18.5,2023,2023-04-18 05:00:00,,1163842,86,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T13:00:00,
-120.44194444444445,50.702222222222225,,,4,4.5,10,,12,,,18,2023,96.2,6,1.2,0.3,NA,,1163842.2023.4.18.6,2023,2023-04-18 06:00:00,,1163842,79,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T14:00:00,
-120.44194444444445,50.702222222222225,,,4,4.3,5,,13,,,18,2023,96.24,7,0.5,0,NA,,1163842.2023.4.18.7,2023,2023-04-18 07:00:00,,1163842,76,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T15:00:00,
-120.44194444444445,50.702222222222225,,,4,4.7,9,,20,,,18,2023,96.29,8,-0.1,0,NA,,1163842.2023.4.18.8,2023,2023-04-18 08:00:00,,1163842,71,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T16:00:00,
-120.44194444444445,50.702222222222225,,,4,5.6,7,,17,,,18,2023,96.37,9,-0.6,0,NA,,1163842.2023.4.18.9,2023,2023-04-18 09:00:00,,1163842,64,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T17:00:00,
-120.44194444444445,50.702222222222225,,,4,6.1,9,,24,,,18,2023,96.45,10,-0.2,0,NA,,1163842.2023.4.18.10,2023,2023-04-18 10:00:00,,1163842,64,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T18:00:00,
-120.44194444444445,50.702222222222225,,,4,8.1,9,,20,,,18,2023,96.47,11,-1.0,0,NA,,1163842.2023.4.18.11,2023,2023-04-18 11:00:00,,1163842,53,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T19:00:00,
-120.44194444444445,50.702222222222225,,,4,8.9,7,,15,,,18,2023,96.5,12,-1.8,0,NA,,1163842.2023.4.18.12,2023,2023-04-18 12:00:00,,1163842,47,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T20:00:00,
-120.44194444444445,50.702222222222225,,,4,10.5,7,,14,,,18,2023,96.5,13,-1.2,0,NA,,1163842.2023.4.18.13,2023,2023-04-18 13:00:00,,1163842,44,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T21:00:00,
-120.44194444444445,50.702222222222225,,,4,11.0,18,,15,,,18,2023,96.6,14,-4.7,0,NA,,1163842.2023.4.18.14,2023,2023-04-18 14:00:00,,1163842,33,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T22:00:00,
-120.44194444444445,50.702222222222225,,,4,12.6,19,,27,,,18,2023,96.61,15,-8.3,0.1,NA,,1163842.2023.4.18.15,2023,2023-04-18 15:00:00,,1163842,22,,,,ND,,KAMLOOPS AUT,4,BC,18,,2023-04-18T23:00:00,
-120.44194444444445,50.702222222222225,,,4,11.6,18,,14,,,18,2023,96.65,16,-7.1,0,NA,,1163842.2023.4.18.16,2023,2023-04-18 16:00:00,,1163842,26,,,,ND,,KAMLOOPS AUT,4,BC,19,,2023-04-19T00:00:00,
-120.44194444444445,50.702222222222225,,,4,11.8,16,,14,,,18,2023,96.71,17,-8.3,0,NA,,1163842.2023.4.18.17,2023,2023-04-18 17:00:00,,1163842,24,,,,ND,,KAMLOOPS AUT,4,BC,19,,2023-04-19T01:00:00,
-120.44194444444445,50.702222222222225,,,4,11.4,22,,23,,,18,2023,96.77,18,-8.2,0,NA,,1163842.2023.4.18.18,2023,2023-04-18 18:00:00,,1163842,25,,,,ND,,KAMLOOPS AUT,4,BC,19,,2023-04-19T02:00:00,
-120.44194444444445,50.702222222222225,,,4,9.7,14,,16,,,18,2023,96.89,19,-6.0,0,NA,,1163842.2023.4.18.19,2023,2023-04-18 19:00:00,,1163842,33,,,,ND,,KAMLOOPS AUT,4,BC,19,,2023-04-19T03:00:00,
-120.44194444444445,50.702222222222225,,,4,7.9,9,,7,,,18,2023,97.02,20,-6.7,0,NA,,1163842.2023.4.18.20,2023,2023-04-18 20:00:00,,1163842,35,,,,ND,,KAMLOOPS AUT,4,BC,19,,2023-04-19T04:00:00,
-120.44194444444445,50.702222222222225,,,4,6.6,11,,14,,,18,2023,97.11,21,-3.4,0,NA,,1163842.2023.4.18.21,2023,2023-04-18 21:00:00,,1163842,49,,,,ND,,KAMLOOPS AUT,4,BC,19,,2023-04-19T05:00:00,
-120.44194444444445,50.702222222222225,,,4,5.3,11,,12,,,18,2023,97.18,22,-3.1,0,NA,,1163842.2023.4.18.22,2023,2023-04-18 22:00:00,,1163842,55,,,,ND,,KAMLOOPS AUT,4,BC,19,,2023-04-19T06:00:00,
-120.44194444444445,50.702222222222225,,,4,4.4,11,,16,,,18,2023,97.25,23,-3.4,0,NA,,1163842.2023.4.18.23,2023,2023-04-18 23:00:00,,1163842,57,,,,ND,,KAMLOOPS AUT,4,BC,19,,2023-04-19T07:00:00,
-120.44194444444445,50.702222222222225,,,4,3.2,6,,17,,,19,2023,97.31,0,-1.9,0,NA,,1163842.2023.4.19.0,2023,2023-04-19 00:00:00,,1163842,69,,,,ND,,KAMLOOPS AUT,4,BC,19,,2023-04-19T08:00:00,
-120.44194444444445,50.702222222222225,,,4,2.5,9,,11,,,19,2023,97.36,1,-1.3,0,NA,,1163842.2023.4.19.1,2023,2023-04-19 01:00:00,,1163842,76,,,,ND,,KAMLOOPS AUT,4,BC,19,,2023-04-19T09:00:00,
-120.44194444444445,50.702222222222225,,,4,0.5,8,,8,,,19,2023,97.4,2,-3.0,0,NA,,1163842.2023.4.19.2,2023,2023-04-19 02:00:00,,1163842,77,,,,ND,,KAMLOOPS AUT,4,BC,19,,2023-04-19T10:00:00,
-120.44194444444445,50.702222222222225,,,4,-1.0,3,,6,,,19,2023,97.47,3,-3.7,0,NA,,1163842.2023.4.19.3,2023,2023-04-19 03:00:00,,1163842,82,,,,ND,-3,KAMLOOPS AUT,4,BC,19,,2023-04-19T11:00:00,
-120.44194444444445,50.702222222222225,,,4,-0.8,7,,12,,,19,2023,97.53,4,-2.9,0,NA,,1163842.2023.4.19.4,2023,2023-04-19 04:00:00,,1163842,86,,,,ND,-5,KAMLOOPS AUT,4,BC,19,,2023-04-19T12:00:00,
